imgPr_cal_t,reduce_right_lines_cal_t,reduce_left_lines_cal_t,left_right_cal_t,cl_cal_t,display_t,Lane_cl_t
,,,,,,
0.003993034,smaller than MIN_SIZE_REDUCE,0,0.001005888,0,0.045864582,0.057846308
,,,,,,
0.007982492,0,0,0,0,no-display-screen,0.068819284
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.008974552
,,,,,,
0.004981279,0,0,0,0.001000166,0.039889812,0.059840202
,,,,,,
0.004985571,0,smaller than MIN_SIZE_REDUCE,0.001036167,0,no-display-screen,0.01300478
,,,,,,
0.002953291,0,smaller than MIN_SIZE_REDUCE,0.001031637,0,no-display-screen,0.003984928
,,,,,,
0.004976749,0,0,0,0,0.033882856,0.043912411
,,,,,,
0.003989935,0,0,0.000996828,0,no-display-screen,0.00797987
,,,,,,
0.002959251,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,no-display-screen,0.003956556
,,,,,,
0.002933979,0,0,0.000997066,0,0.049868107,0.058785915
,,,,,,
0.004986286,0,0,0.001001596,0,no-display-screen,0.068855286
,,,,,,
0.001995564,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,no-display-screen,0.010950327
,,,,,,
0.002991199,0,0,0.000996351,0,0.038896322,0.057844877
,,,,,,
0.005985498,0,0.000997543,0.001995087,0,no-display-screen,0.012965441
,,,,,,
0.004023075,0,smaller than MIN_SIZE_REDUCE,0.00099802,0,no-display-screen,0.005021095
,,,,,,
0.003011942,0,0,0.001979351,0,0.047866821,0.059839725
,,,,,,
0.008013725,0,smaller than MIN_SIZE_REDUCE,0.000960827,0,no-display-screen,0.071757555
,,,,,,
0.001966,0.000997066,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.007979393
,,,,,,
0.002957106,0,0,0.000997305,0,0.034906626,0.057844639
,,,,,,
0.00499773,0,0,0.000997543,0,no-display-screen,0.067528486
,,,,,,
0.003989458,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989458
,,,,,,
0.003989458,0,0,0.000997543,0,0.051869154,0.061836243
,,,,,,
0.005015612,0,0,0.003017664,0,no-display-screen,0.080837011
,,,,,,
0.001992464,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.002989531
,,,,,,
0.002992153,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,0.046874523,0.055850744
,,,,,,
0.003988266,0,0,0.000997543,0,no-display-screen,0.068815947
,,,,,,
0.001991987,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,no-display-screen,0.011968613
,,,,,,
0.003027201,0,0,0.000962734,0,0.042886257,0.061149359
,,,,,,
0.008967638,0,0,0.002991199,0,no-display-screen,0.015956402
,,,,,,
0.005984068,smaller than MIN_SIZE_REDUCE,0,0.000995636,0,no-display-screen,0.007979155
,,,,,,
0.004985571,0.000998259,0,0.001995325,0,0.09474659,0.111700773
,,,,,,
0.0079813,0,0,0.001992464,0,no-display-screen,0.073801994
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.006981373
,,,,,,
0.003988981,0,0,0.000997305,0,0.042886019,0.064825535
,,,,,,
0.00402379,0.000990152,0,0.001986265,0,no-display-screen,0.009003878
,,,,,,
0.004974604,smaller than MIN_SIZE_REDUCE,0,0.000981808,0,no-display-screen,0.005956411
,,,,,,
0.004022598,0,0.000997543,0.000997543,0,0.032912016,0.042885065
,,,,,,
0.007041693,0,0,0.000936747,0,no-display-screen,0.012965441
,,,,,,
0.003027439,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003027439
,,,,,,
0.002990007,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.047871828,0.056812763
,,,,,,
0.004988194,0.000997543,0,0.000997543,0,no-display-screen,0.066821337
,,,,,,
0.002995729,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.011002541
,,,,,,
0.003955364,0,0,0,0,0.032912254,0.053828001
,,,,,,
0.004985332,0,0,0.002998829,0,no-display-screen,0.013969898
,,,,,,
0.003988266,0,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.005983829
,,,,,,
0.002990723,0,0,0.000996828,0,0.06881547,0.082777739
,,,,,,
0.003987789,0,0,0.000997543,0,no-display-screen,0.06881547
,,,,,,
0.002993107,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.010971069
,,,,,,
0.003013134,0,0,0.000961065,0,0.034943104,0.055849075
,,,,,,
0.003990412,0,0,0.00099659,0,no-display-screen,0.070810318
,,,,,,
0.002032757,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003023386
,,,,,,
0.003985167,0,0,0.000997305,0,0.068781853,0.07875967
,,,,,,
0.004986525,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,no-display-screen,0.082410574
,,,,,,
0.001995087,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.010971069
,,,,,,
0.003988981,0,0.000997782,0.000997782,0,0.048868656,0.0728333
,,,,,,
0.004986525,0.001000881,0,0.001999855,0,no-display-screen,0.05685401
,,,,,,
0.002996683,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988743
,,,,,,
0.002991199,0,0,0.000960827,0.001033068,0.032876492,0.044915199
,,,,,,
0.005944252,0.000997305,0,0.000997305,0,no-display-screen,0.012964964
,,,,,,
0.003032923,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003032923
,,,,,,
0.002990723,smaller than MIN_SIZE_REDUCE,0,0.000998259,0,0.045620918,0.05648613
,,,,,,
0.004982471,0,0,0.000962973,0,no-display-screen,0.010970831
,,,,,,
0.003027439,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003027439
,,,,,,
0.002956629,smaller than MIN_SIZE_REDUCE,0,0.000997066,0,0.035953045,0.045360565
,,,,,,
0.004985809,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,no-display-screen,0.009967327
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003027439
,,,,,,
0.008014441,0.000994205,0,0.001995325,0,0.033446074,0.049368143
,,,,,,
0.004985809,0,0,0.000998259,0,no-display-screen,0.016955853
,,,,,,
0.00199461,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.002991676
,,,,,,
0.005965471,0,0.000997782,0.000997782,0,0.061051607,0.078111172
,,,,,,
0.004984379,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.069085598
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.009972095
,,,,,,
0.002991676,0,0,0.000997782,0,0.035942793,0.052809477
,,,,,,
0.005985737,0,0,0.00199604,0,no-display-screen,0.012968779
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.003986597
,,,,,,
0.0030303,0,0,0.000958204,0,0.047416449,0.056355715
,,,,,,
0.008974314,0.000998735,0,0.002994061,0,no-display-screen,0.073950291
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004980087
,,,,,,
0.00498414,0,0,0,0,0.047907114,0.0718081
,,,,,,
0.004988194,0,0,0.000997543,0,no-display-screen,0.035869122
,,,,,,
0.00398922,0,0,0,0,no-display-screen,0.004986525
,,,,,,
0.002991676,0,0,0.000997782,0,0.036899328,0.048867702
,,,,,,
0.007978439,0.000997305,smaller than MIN_SIZE_REDUCE,0.002998352,0.001000404,no-display-screen,0.015966654
,,,,,,
0.004985809,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.00099802,no-display-screen,0.006981373
,,,,,,
0.006980419,smaller than MIN_SIZE_REDUCE,0,0.001994848,0,0.083776712,0.099731445
,,,,,,
0.004986525,0,0,0.000997543,0.000997305,no-display-screen,0.0718081
,,,,,,
0.003990173,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.011968613
,,,,,,
0.00416398,0,0,0,0.000996828,0.032912016,0.052036047
,,,,,,
0.005985498,0,0,0.000996113,0,no-display-screen,0.01196456
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000997305,no-display-screen,0.003989935
,,,,,,
0.00299263,0,0,0.000997066,0,0.059124947,0.068101168
,,,,,,
0.005969286,0,0,0.000997066,0,no-display-screen,0.071808815
,,,,,,
0.00399065,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.010971785
,,,,,,
0.006981611,0,0.000998974,0.002992153,0,0.051860094,0.077792645
,,,,,,
0.008975983,0,0.000997305,0.002990484,0,no-display-screen,0.03789711
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991438
,,,,,,
0.002990961,0.000997066,0,0.000997066,0,0.049867153,0.06084466
,,,,,,
0.003988504,0,smaller than MIN_SIZE_REDUCE,0.000998259,0,no-display-screen,0.070775747
,,,,,,
0.0030334,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005025148
,,,,,,
0.002990484,0,0,0.000998497,0,0.035902977,0.045877218
,,,,,,
0.003991127,0,0,0.000993252,0,no-display-screen,0.010934353
,,,,,,
0.002954245,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002954245
,,,,,,
0.003027916,0,0,0.00100255,0,0.035861492,0.048870087
,,,,,,
0.003980875,0.000997782,0,0.001994848,0,no-display-screen,0.016953945
,,,,,,
0.003027439,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003027439
,,,,,,
0.002954483,0,0,0.002998352,0,0.059869528,0.071771622
,,,,,,
0.00699091,0,smaller than MIN_SIZE_REDUCE,0.000988007,0,no-display-screen,0.073802233
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.007979155
,,,,,,
0.006018639,0,0,0.001995564,0,0.032874346,0.056847811
,,,,,,
0.004987955,0,0,0.000996828,0,no-display-screen,0.014960289
,,,,,,
0.003021717,0,smaller than MIN_SIZE_REDUCE,0,0.000972271,no-display-screen,0.00499177
,,,,,,
0.002990723,0,0,0.000997782,0,0.047872305,0.057840109
,,,,,,
0.008014679,0,0,0.000990152,0.000995636,no-display-screen,0.017979145
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.001032352,0,no-display-screen,0.004995108
,,,,,,
0.003953218,0,0,0,0,0.037934065,0.046838999
,,,,,,
0.007977247,0,smaller than MIN_SIZE_REDUCE,0.000997543,0.000999212,no-display-screen,0.013964176
,,,,,,
0.001947641,0.001026869,smaller than MIN_SIZE_REDUCE,0.001026869,0,no-display-screen,0.004014254
,,,,,,
0.003988743,smaller than MIN_SIZE_REDUCE,0,0.000997782,0,0.043392658,0.055332422
,,,,,,
0.004986525,0,0,0.000997543,0,no-display-screen,0.067813396
,,,,,,
0.003982782,smaller than MIN_SIZE_REDUCE,0,0.000996113,0,no-display-screen,0.014959574
,,,,,,
0.003953934,0,0.000997782,0.000997782,0,0.045879364,0.065828085
,,,,,,
0.009974718,0,0.000996351,0.002991915,0,no-display-screen,0.042884111
,,,,,,
0.00299263,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00299263
,,,,,,
0.005983114,0.001002073,0,0.001002073,0,0.037929296,0.052859306
,,,,,,
0.003689051,0,0.001009226,0.002997398,0,no-display-screen,0.069519758
,,,,,,
0.004986525,0.000997543,0,0.000997543,0,no-display-screen,0.012965441
,,,,,,
0.003988028,smaller than MIN_SIZE_REDUCE,0,0,0,0.049866438,0.059840202
,,,,,,
0.003988266,0,0.000997066,0.001994371,0,no-display-screen,0.009972334
,,,,,,
0.002794027,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002794027
,,,,,,
0.004016876,0,0,0.000962257,0,0.033908606,0.04487443
,,,,,,
0.006980181,0,0,0.000998497,0,no-display-screen,0.016952753
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991915
,,,,,,
0.003028154,0,0.000998497,0.001958847,0,0.031158924,0.043161631
,,,,,,
0.003988028,0,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.009963512
,,,,,,
0.001995087,0.000997305,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.002992392
,,,,,,
0.003988743,0,0,0.000997066,0,0.048379898,0.059350252
,,,,,,
0.005983829,0,0,0.000997066,0,no-display-screen,0.06781745
,,,,,,
0.001995087,0,smaller than MIN_SIZE_REDUCE,0,0.000996351,no-display-screen,0.01093626
,,,,,,
0.002992392,0,0,0.000997305,0,0.048867464,0.073803186
,,,,,,
0.007979393,0,0.00099659,0.002996445,0,no-display-screen,0.039898872
,,,,,,
0.004985332,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000997066,no-display-screen,0.006972551
,,,,,,
0.00897193,0,0,0.001993418,0,0.090758562,0.112698555
,,,,,,
0.008975744,0,0.000997782,0.003989697,0,no-display-screen,0.084773302
,,,,,,
0.002991915,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989935
,,,,,,
0.003988981,0,0,0.000997543,0,0.042885065,0.064825535
,,,,,,
0.00398922,0,0,0.001993895,0,no-display-screen,0.020942926
,,,,,,
0.004986763,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.005984068
,,,,,,
0.002991915,0,0.000997305,0.000997305,0,0.038896322,0.049868107
,,,,,,
0.004986763,0,0.000997066,0.00199461,0,no-display-screen,0.013928413
,,,,,,
0.002990723,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002990723
,,,,,,
0.005985975,0,smaller than MIN_SIZE_REDUCE,0,0,0.04886961,0.060839415
,,,,,,
0.004965544,0,0.000996828,0.000996828,0,no-display-screen,0.060836315
,,,,,,
0.001993895,0.000997305,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.011968374
,,,,,,
0.003029585,0,0,0.000960827,0,0.033909082,0.054854631
,,,,,,
0.003988743,0.001000404,0,0.001997948,0,no-display-screen,0.042889118
,,,,,,
0.001983404,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002949953
,,,,,,
0.003953457,0,0,0,0,0.056848764,0.069777727
,,,,,,
0.003989697,0,0,0.000997305,0,no-display-screen,0.069813728
,,,,,,
0.003988981,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.012965441
,,,,,,
0.002986908,0,0,0.000996828,0,0.037955999,0.058899164
,,,,,,
0.00599122,0,0.00099659,0.001988411,0,no-display-screen,0.072805643
,,,,,,
0.003989935,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.008975506
,,,,,,
0.006980896,0,0,0.000999928,0,0.046872139,0.059839725
,,,,,,
0.008004189,0,0,0.002976418,0,no-display-screen,0.019532204
,,,,,,
0.00196743,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00196743
,,,,,,
0.002956629,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,0.047873735,0.055816174
,,,,,,
0.003988981,0,0,0.000997543,0,no-display-screen,0.070443869
,,,,,,
0.003988266,0,0,0.000997305,0,no-display-screen,0.013962746
,,,,,,
0.002992868,0.000996828,0,0.000996828,0,0.03390789,0.050863504
,,,,,,
0.004981518,smaller than MIN_SIZE_REDUCE,0,0.000997543,0,no-display-screen,0.12865591
,,,,,,
0.003007412,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.01102519
,,,,,,
0.002991676,0,0.001003742,0.002001762,0,0.053848028,0.073801756
,,,,,,
0.006980658,0,0,0.000996828,0,no-display-screen,0.08177948
,,,,,,
0.002008915,0,smaller than MIN_SIZE_REDUCE,0.000983953,0.000997782,no-display-screen,0.008977652
,,,,,,
0.002955914,0,0,0.000997782,0,0.035904169,0.053800583
,,,,,,
0.005025148,0,0,0.000992537,0,no-display-screen,0.012003422
,,,,,,
0.001959085,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.001959085
,,,,,,
0.003958464,0,0,0.000992775,0,0.030962706,0.040855169
,,,,,,
0.004986048,0,0,0,0.000997305,no-display-screen,0.012964964
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00199461
,,,,,,
0.005999565,0,0,0.001018047,0,0.049829721,0.061834097
,,,,,,
0.005982161,0,0,0.000996828,0,no-display-screen,0.069813251
,,,,,,
0.004987001,smaller than MIN_SIZE_REDUCE,0,0.001033068,0,no-display-screen,0.013999224
,,,,,,
0.002955675,0,0,0.00103569,0,0.03387785,0.049832106
,,,,,,
0.007977724,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.001032829,no-display-screen,0.024969578
,,,,,,
0.001958847,0,0,0.00099802,0,no-display-screen,0.002956867
,,,,,,
0.002989292,0,0,0.000997305,0,0.07879138,0.090762138
,,,,,,
0.008978367,0,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.071798801
,,,,,,
0.003988266,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.007977962
,,,,,,
0.004985094,0,0,0.001995087,0,0.072806835,0.098738194
,,,,,,
0.00799036,0.001005888,smaller than MIN_SIZE_REDUCE,0.001992226,0,no-display-screen,0.074809551
,,,,,,
0.002992153,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005983591
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,0,0,0,0.064827204,0.082778931
,,,,,,
0.005012989,0,0,0.000998259,0,no-display-screen,0.019974947
,,,,,,
0.003960609,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.003960609
,,,,,,
0.005018473,0,0,0.001990557,0,0.048866987,0.06183219
,,,,,,
0.007015467,0.001000166,0,0.001962185,0,no-display-screen,0.073022127
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002980947
,,,,,,
0.002991199,0,0,0.000997543,0,0.032911777,0.041887522
,,,,,,
0.004248142,0,0,0.000997066,0,no-display-screen,0.014217854
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992153
,,,,,,
0.004987717,0,0,0.000996351,0,0.049866438,0.061834574
,,,,,,
0.004954815,0,0,0.000999689,0,no-display-screen,0.080794334
,,,,,,
0.001954556,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.009973049
,,,,,,
0.002989531,0,0,0,0,0.032914162,0.054857016
,,,,,,
0.007983923,0,0.001029015,0.003024578,0,no-display-screen,0.042923927
,,,,,,
0.004983664,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000996351,no-display-screen,0.006942511
,,,,,,
0.002989054,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,0.06444788,0.075418711
,,,,,,
0.00698185,0,0.000997066,0.002991676,0,no-display-screen,0.074796677
,,,,,,
0.004985571,smaller than MIN_SIZE_REDUCE,0,0.000998974,0,no-display-screen,0.009974241
,,,,,,
0.00398922,smaller than MIN_SIZE_REDUCE,0.000997066,0.000997066,0,0.056848049,0.075796843
,,,,,,
0.008977413,0,0,0.000995874,0,no-display-screen,0.056848049
,,,,,,
0.00199461,0.000997543,0,0.000997543,0,no-display-screen,0.003989458
,,,,,,
0.002991676,0,0,0.000996828,0,0.057846308,0.068816185
,,,,,,
0.004948854,0.000997066,0,0.000997066,0,no-display-screen,0.07081008
,,,,,,
0.003182173,0,0,0,0,no-display-screen,0.012158871
,,,,,,
0.003022909,0,0,0.000958443,0,0.045882463,0.066841364
,,,,,,
0.005982637,0,0,0.001036882,0,no-display-screen,0.072245359
,,,,,,
0.00195694,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.00099802,0,no-display-screen,0.00794363
,,,,,,
0.006019354,0,0,0.000962257,0,0.031915665,0.045373201
,,,,,,
0.003989697,0,0,0.000997305,0,no-display-screen,0.007980347
,,,,,,
0.003996611,0,0.00099206,0.001987219,0,no-display-screen,0.005983829
,,,,,,
0.003990889,0,0,0.000997066,0,0.049865484,0.060836077
,,,,,,
0.003989697,0.000997066,0,0.000997066,0,no-display-screen,0.070187807
,,,,,,
0.003005505,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.011008263
,,,,,,
0.003028393,0,0,0.000959873,0,0.035172224,0.057070732
,,,,,,
0.004985332,0,0,0,0,no-display-screen,0.049866915
,,,,,,
0.001995325,0,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.002993107
,,,,,,
0.003989458,smaller than MIN_SIZE_REDUCE,0.001031876,0.001031876,0,0.036901712,0.046874523
,,,,,,
0.003988504,0,0,0.00099802,0,no-display-screen,0.013963461
,,,,,,
0.002993584,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.00399065
,,,,,,
0.00498867,smaller than MIN_SIZE_REDUCE,0,0,0,0.046870708,0.057844162
,,,,,,
0.00398612,0,0,0.000997543,0,no-display-screen,0.015958071
,,,,,,
0.002963543,smaller than MIN_SIZE_REDUCE,0,0.001004457,0,no-display-screen,0.003968
,,,,,,
0.002990007,0,0,0.000997305,0,0.033909321,0.04288435
,,,,,,
0.005030632,0,0,0.001953602,0,no-display-screen,0.012968063
,,,,,,
0.002992153,smaller than MIN_SIZE_REDUCE,0.000997305,0.000997305,0,no-display-screen,0.004985571
,,,,,,
0.00398922,0.000997543,0,0.000997543,0,0.052857876,0.065822363
,,,,,,
0.006979227,0,0,0.000997305,0,no-display-screen,0.069811583
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,0,0.000997543,0,no-display-screen,0.009973049
,,,,,,
0.007968903,0,0,0.001994133,0,0.066820145,0.097738266
,,,,,,
0.007978201,0,0.001006126,0.002999544,0,no-display-screen,0.074808121
,,,,,,
0.001993418,smaller than MIN_SIZE_REDUCE,0.000998497,0.000998497,0,no-display-screen,0.004979134
,,,,,,
0.003986597,smaller than MIN_SIZE_REDUCE,0,0.000997066,0,0.044881105,0.066820621
,,,,,,
0.005980253,0,0,0.000997066,0.000998259,no-display-screen,0.010970354
,,,,,,
0.004981518,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005983591
,,,,,,
0.004986286,0,0.000997543,0.000997543,0,0.071810007,0.082778454
,,,,,,
0.004943609,0,0,0.000997543,0,no-display-screen,0.071806192
,,,,,,
0.003954887,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.010972023
,,,,,,
0.002991199,0.000994205,0,0.001996279,0,0.031985283,0.051861763
,,,,,,
0.004990339,0,0,0.0020051,0,no-display-screen,0.053870916
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.002990961
,,,,,,
0.003025532,smaller than MIN_SIZE_REDUCE,0,0,0,0.050895929,0.060838938
,,,,,,
0.003991365,0,smaller than MIN_SIZE_REDUCE,0.000995636,0,no-display-screen,0.070087671
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.010966539
,,,,,,
0.002993107,0,0,0.000999212,0.001031399,0.032925606,0.042921305
,,,,,,
0.004985332,0,0,0.000997543,0,no-display-screen,0.008973837
,,,,,,
0.001995087,0,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.003989697
,,,,,,
0.003984928,smaller than MIN_SIZE_REDUCE,0,0,0.000997782,0.031914234,0.04188776
,,,,,,
0.003988266,0,0,0.000997782,0,no-display-screen,0.014957428
,,,,,,
0.001994848,0,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.002991676
,,,,,,
0.003989697,0.00100112,0,0.002000332,0,0.048867702,0.059841871
,,,,,,
0.00698185,0,0,0.000997543,0,no-display-screen,0.083776951
,,,,,,
0.00199151,0,0,0.000997305,0,no-display-screen,0.009972572
,,,,,,
0.002994061,0,0.000995874,0.001993179,0,0.055850506,0.079787016
,,,,,,
0.004986286,0.000997305,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.070366621
,,,,,,
0.003989935,0,0,0.000996113,0,no-display-screen,0.013964891
,,,,,,
0.003989697,0,0,0.000997305,0,0.045881987,0.062794447
,,,,,,
0.003988743,0,0,0.000997305,0.00099802,no-display-screen,0.013962507
,,,,,,
0.004987001,smaller than MIN_SIZE_REDUCE,0.000997305,0.000997305,0,no-display-screen,0.005984306
,,,,,,
0.003988743,0,0.000997066,0.000997066,0,0.033937693,0.043881655
,,,,,,
0.007013321,0,0,0.000964165,0,no-display-screen,0.013962269
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.003021002
,,,,,,
0.003960133,smaller than MIN_SIZE_REDUCE,0.000997543,0.000997543,0,0.032911777,0.042856932
,,,,,,
0.006977797,0,0,0.000998259,0,no-display-screen,0.012966633
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,0,0.000997066,0,no-display-screen,0.003988981
,,,,,,
0.006979227,smaller than MIN_SIZE_REDUCE,0,0.000997543,0,0.049865484,0.064827681
,,,,,,
0.004985332,0.00099802,0,0.00099802,0,no-display-screen,0.069813251
,,,,,,
0.001957893,0,0,0.000997066,0,no-display-screen,0.0109694
,,,,,,
0.002995729,0,0,0.000957251,0,0.036938429,0.057837248
,,,,,,
0.005021572,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.043918133
,,,,,,
0.001994133,0,0,0.000962257,0,no-display-screen,0.00295639
,,,,,,
0.004989147,0,0,0.001003981,0,0.045866966,0.058842182
,,,,,,
0.004986763,0,0,0.000998735,0,no-display-screen,0.012966871
,,,,,,
0.003026009,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003026009
,,,,,,
0.003002405,0,0,0.001952171,0,0.03988862,0.053824902
,,,,,,
0.004024267,0.001032829,0,0.001994371,0,no-display-screen,0.012003422
,,,,,,
0.002992153,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.002992153
,,,,,,
0.0049932,smaller than MIN_SIZE_REDUCE,0,0.000991106,0,0.048868895,0.058842897
,,,,,,
0.006976843,0,0,0.002990246,0,no-display-screen,0.093748808
,,,,,,
0.003986359,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004966259
,,,,,,
0.003990173,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.00099659,0,0.065823793,0.079787016
,,,,,,
0.010970116,0,0,0.001995325,0,no-display-screen,0.084773064
,,,,,,
